32768B_4W_32B_32768B_1W_32B,45.45,109.4,41.13,115.31,38.64,119.3,39.52,117.84,38.19,120.08,37.76,120.88,35.73,124.67,
32768B_4W_32B_32768B_2W_32B,33.93,122.62,33.42,123.67,34.27,121.93,32.7,125.23,31.57,127.81,31.65,127.64,30.29,130.95,
16384B_2W_32B_32768B_4W_32B,29.8,136.48,29.5,137.34,29.75,136.63,29.24,138.08,28.35,140.74,28.91,139.07,27.43,143.69,
16384B_2W_32B_16384B_2W_32B,46.02,109.47,44.85,110.93,43.34,112.93,43.83,112.29,38.64,120.19,42.67,113.92,36.48,124.14,
16384B_2W_32B_16384B_1W_32B,62.34,99.3,58.12,102.65,58.52,102.31,56.57,104.02,48.98,111.83,55.06,105.46,45.72,116,
32768B_1W_32B_8192B_1W_32B,80.09,94.92,75.93,97.21,70.3,100.71,74.47,98.08,58.9,109.84,73.09,98.98,55.18,113.67,
16384B_1W_32B_32768B_2W_32B,33.93,122.62,33.42,123.67,34.27,121.93,32.7,125.23,31.57,127.81,31.65,127.64,30.29,130.95,
16384B_1W_32B_32768B_4W_32B,29.8,136.48,29.5,137.34,29.75,136.63,29.24,138.08,28.35,140.74,28.91,139.07,27.43,143.69,
16384B_2W_32B_32768B_1W_32B,45.45,109.4,41.13,115.31,38.64,119.3,39.52,117.84,38.19,120.08,37.76,120.88,35.73,124.67,
16384B_2W_32B_32768B_2W_32B,33.93,122.62,33.42,123.67,34.27,121.93,32.7,125.23,31.57,127.81,31.65,127.64,30.29,130.95,
32768B_1W_32B_16384B_1W_32B,62.34,99.3,58.12,102.65,58.52,102.31,56.57,104.02,48.98,111.83,55.06,105.46,45.72,116,
32768B_4W_32B_16384B_1W_32B,62.34,99.3,58.12,102.65,58.52,102.31,56.57,104.02,48.98,111.83,55.06,105.46,45.72,116,
16384B_2W_32B_8192B_1W_32B,80.09,94.92,75.93,97.21,70.3,100.71,74.47,98.08,58.9,109.84,73.09,98.98,55.18,113.67,
32768B_2W_32B_32768B_4W_32B,29.8,136.48,29.5,137.34,29.75,136.63,29.24,138.08,28.35,140.74,28.91,139.07,27.43,143.69,
32768B_2W_32B_32768B_2W_32B,33.93,122.62,33.42,123.67,34.27,121.93,32.7,125.23,31.57,127.81,31.65,127.64,30.29,130.95,
32768B_2W_32B_32768B_1W_32B,45.45,109.4,41.13,115.31,38.64,119.3,39.52,117.84,38.19,120.08,37.76,120.88,35.73,124.67,
